date	ouv	haut	bas	clot	vol	devise	
21/10/2014 00:00	0.339	0.339	0.339	0.339	0		
22/10/2014 00:00	0.341	0.341	0.341	0.341	0		
23/10/2014 00:00	0.341	0.341	0.341	0.341	0		
24/10/2014 00:00	0.341	0.341	0.341	0.341	0		
27/10/2014 00:00	0.341	0.341	0.341	0.341	0		
28/10/2014 00:00	0.34	0.34	0.34	0.34	0		
29/10/2014 00:00	0.34	0.34	0.34	0.34	0		
30/10/2014 00:00	0.34	0.34	0.34	0.34	0		
31/10/2014 00:00	0.34	0.34	0.34	0.34	0		
03/11/2014 00:00	0.339	0.339	0.339	0.339	0		
04/11/2014 00:00	0.338	0.338	0.338	0.338	0		
05/11/2014 00:00	0.337	0.337	0.337	0.337	0		
06/11/2014 00:00	0.337	0.337	0.337	0.337	0		
07/11/2014 00:00	0.336	0.336	0.336	0.336	0		
10/11/2014 00:00	0.336	0.336	0.336	0.336	0		
11/11/2014 00:00	0.336	0.336	0.336	0.336	0		
12/11/2014 00:00	0.336	0.336	0.336	0.336	0		
13/11/2014 00:00	0.334	0.334	0.334	0.334	0		
14/11/2014 00:00	0.333	0.333	0.333	0.333	0		
17/11/2014 00:00	0.332	0.332	0.332	0.332	0		
18/11/2014 00:00	0.334	0.334	0.334	0.334	0		
19/11/2014 00:00	0.336	0.336	0.336	0.336	0		
20/11/2014 00:00	0.336	0.336	0.336	0.336	0		
21/11/2014 00:00	0.334	0.334	0.334	0.334	0		
24/11/2014 00:00	0.332	0.332	0.332	0.332	0		
25/11/2014 00:00	0.332	0.332	0.332	0.332	0		
26/11/2014 00:00	0.334	0.334	0.334	0.334	0		
27/11/2014 00:00	0.331	0.331	0.331	0.331	0		
28/11/2014 00:00	0.331	0.331	0.331	0.331	0		
01/12/2014 00:00	0.33	0.33	0.33	0.33	0		
02/12/2014 00:00	0.331	0.331	0.331	0.331	0		
03/12/2014 00:00	0.328	0.328	0.328	0.328	0		
04/12/2014 00:00	0.328	0.328	0.328	0.328	0		
05/12/2014 00:00	0.329	0.329	0.329	0.329	0		
08/12/2014 00:00	0.329	0.329	0.329	0.329	0		
09/12/2014 00:00	0.329	0.329	0.329	0.329	0		
10/12/2014 00:00	0.328	0.328	0.328	0.328	0		
11/12/2014 00:00	0.328	0.328	0.328	0.328	0		
12/12/2014 00:00	0.329	0.329	0.329	0.329	0		
15/12/2014 00:00	0.329	0.329	0.329	0.329	0		
16/12/2014 00:00	0.329	0.329	0.329	0.329	0		
17/12/2014 00:00	0.33	0.33	0.33	0.33	0		
18/12/2014 00:00	0.328	0.328	0.328	0.328	0		
19/12/2014 00:00	0.329	0.329	0.329	0.329	0		
22/12/2014 00:00	0.329	0.329	0.329	0.329	0		
23/12/2014 00:00	0.328	0.328	0.328	0.328	0		
24/12/2014 00:00	0.328	0.328	0.328	0.328	0		
29/12/2014 00:00	0.328	0.328	0.328	0.328	0		
30/12/2014 00:00	0.327	0.327	0.327	0.327	0		
31/12/2014 00:00	0.325	0.325	0.325	0.325	0		
02/01/2015 00:00	0.323	0.323	0.323	0.323	0		
05/01/2015 00:00	0.321	0.321	0.321	0.321	0		
06/01/2015 00:00	0.319	0.319	0.319	0.319	0		
07/01/2015 00:00	0.319	0.319	0.319	0.319	0		
08/01/2015 00:00	0.319	0.319	0.319	0.319	0		
09/01/2015 00:00	0.318	0.318	0.318	0.318	0		
12/01/2015 00:00	0.317	0.317	0.317	0.317	0		
13/01/2015 00:00	0.318	0.318	0.318	0.318	0		
14/01/2015 00:00	0.315	0.315	0.315	0.315	0		
15/01/2015 00:00	0.313	0.313	0.313	0.313	0		
16/01/2015 00:00	0.299	0.299	0.299	0.299	0		
19/01/2015 00:00	0.289	0.289	0.289	0.289	0		
20/01/2015 00:00	0.284	0.284	0.284	0.284	0		
21/01/2015 00:00	0.283	0.283	0.283	0.283	0		
22/01/2015 00:00	0.282	0.282	0.282	0.282	0		
23/01/2015 00:00	0.275	0.275	0.275	0.275	0		
26/01/2015 00:00	0.277	0.277	0.277	0.277	0		
27/01/2015 00:00	0.277	0.277	0.277	0.277	0		
28/01/2015 00:00	0.273	0.273	0.273	0.273	0		
29/01/2015 00:00	0.271	0.271	0.271	0.271	0		
30/01/2015 00:00	0.27	0.27	0.27	0.27	0		
02/02/2015 00:00	0.271	0.271	0.271	0.271	0		
03/02/2015 00:00	0.266	0.266	0.266	0.266	0		
04/02/2015 00:00	0.263	0.263	0.263	0.263	0		
05/02/2015 00:00	0.262	0.262	0.262	0.262	0		
06/02/2015 00:00	0.261	0.261	0.261	0.261	0		
09/02/2015 00:00	0.261	0.261	0.261	0.261	0		
10/02/2015 00:00	0.262	0.262	0.262	0.262	0		
11/02/2015 00:00	0.26	0.26	0.26	0.26	0		
12/02/2015 00:00	0.26	0.26	0.26	0.26	0		
13/02/2015 00:00	0.259	0.259	0.259	0.259	0		
16/02/2015 00:00	0.258	0.258	0.258	0.258	0		
17/02/2015 00:00	0.258	0.258	0.258	0.258	0		
18/02/2015 00:00	0.255	0.255	0.255	0.255	0		
19/02/2015 00:00	0.252	0.252	0.252	0.252	0		
20/02/2015 00:00	0.25	0.25	0.25	0.25	0		
23/02/2015 00:00	0.246	0.246	0.246	0.246	0		
24/02/2015 00:00	0.245	0.245	0.245	0.245	0		
25/02/2015 00:00	0.241	0.241	0.241	0.241	0		
26/02/2015 00:00	0.238	0.238	0.238	0.238	0		
27/02/2015 00:00	0.233	0.233	0.233	0.233	0		
02/03/2015 00:00	0.23	0.23	0.23	0.23	0		
03/03/2015 00:00	0.228	0.228	0.228	0.228	0		
04/03/2015 00:00	0.227	0.227	0.227	0.227	0		
05/03/2015 00:00	0.226	0.226	0.226	0.226	0		
06/03/2015 00:00	0.225	0.225	0.225	0.225	0		
09/03/2015 00:00	0.222	0.222	0.222	0.222	0		
10/03/2015 00:00	0.219	0.219	0.219	0.219	0		
11/03/2015 00:00	0.217	0.217	0.217	0.217	0		
12/03/2015 00:00	0.215	0.215	0.215	0.215	0		
13/03/2015 00:00	0.214	0.214	0.214	0.214	0		
16/03/2015 00:00	0.212	0.212	0.212	0.212	0		
17/03/2015 00:00	0.209	0.209	0.209	0.209	0		
18/03/2015 00:00	0.212	0.212	0.212	0.212	0		
19/03/2015 00:00	0.209	0.209	0.209	0.209	0		
20/03/2015 00:00	0.205	0.205	0.205	0.205	0		
23/03/2015 00:00	0.203	0.203	0.203	0.203	0		
24/03/2015 00:00	0.202	0.202	0.202	0.202	0		
25/03/2015 00:00	0.201	0.201	0.201	0.201	0		
26/03/2015 00:00	0.201	0.201	0.201	0.201	0		
27/03/2015 00:00	0.199	0.199	0.199	0.199	0		
30/03/2015 00:00	0.198	0.198	0.198	0.198	0		
31/03/2015 00:00	0.198	0.198	0.198	0.198	0		
01/04/2015 00:00	0.196	0.196	0.196	0.196	0		
02/04/2015 00:00	0.195	0.195	0.195	0.195	0		
07/04/2015 00:00	0.195	0.195	0.195	0.195	0		
08/04/2015 00:00	0.191	0.191	0.191	0.191	0		
09/04/2015 00:00	0.19	0.19	0.19	0.19	0		
10/04/2015 00:00	0.188	0.188	0.188	0.188	0		
13/04/2015 00:00	0.187	0.187	0.187	0.187	0		
14/04/2015 00:00	0.183	0.183	0.183	0.183	0		
15/04/2015 00:00	0.18	0.18	0.18	0.18	0		
16/04/2015 00:00	0.178	0.178	0.178	0.178	0		
17/04/2015 00:00	0.177	0.177	0.177	0.177	0		
20/04/2015 00:00	0.176	0.176	0.176	0.176	0		
21/04/2015 00:00	0.176	0.176	0.176	0.176	0		
22/04/2015 00:00	0.175	0.175	0.175	0.175	0		
23/04/2015 00:00	0.173	0.173	0.173	0.173	0		
24/04/2015 00:00	0.172	0.172	0.172	0.172	0		
27/04/2015 00:00	0.171	0.171	0.171	0.171	0		
28/04/2015 00:00	0.168	0.168	0.168	0.168	0		
29/04/2015 00:00	0.167	0.167	0.167	0.167	0		
30/04/2015 00:00	0.171	0.171	0.171	0.171	0		
04/05/2015 00:00	0.17	0.17	0.17	0.17	0		
05/05/2015 00:00	0.167	0.167	0.167	0.167	0		
06/05/2015 00:00	0.169	0.169	0.169	0.169	0		
07/05/2015 00:00	0.169	0.169	0.169	0.169	0		
08/05/2015 00:00	0.169	0.169	0.169	0.169	0		
11/05/2015 00:00	0.168	0.168	0.168	0.168	0		
12/05/2015 00:00	0.169	0.169	0.169	0.169	0		
13/05/2015 00:00	0.169	0.169	0.169	0.169	0		
14/05/2015 00:00	0.168	0.168	0.168	0.168	0		
15/05/2015 00:00	0.167	0.167	0.167	0.167	0		
18/05/2015 00:00	0.168	0.168	0.168	0.168	0		
19/05/2015 00:00	0.164	0.164	0.164	0.164	0		
20/05/2015 00:00	0.162	0.162	0.162	0.162	0		
21/05/2015 00:00	0.162	0.162	0.162	0.162	0		
22/05/2015 00:00	0.162	0.162	0.162	0.162	0		
25/05/2015 00:00	0.163	0.163	0.163	0.163	0		
26/05/2015 00:00	0.161	0.161	0.161	0.161	0		
27/05/2015 00:00	0.16	0.16	0.16	0.16	0		
28/05/2015 00:00	0.159	0.159	0.159	0.159	0		
29/05/2015 00:00	0.16	0.16	0.16	0.16	0		
01/06/2015 00:00	0.161	0.161	0.161	0.161	0		
02/06/2015 00:00	0.158	0.158	0.158	0.158	0		
03/06/2015 00:00	0.16	0.16	0.16	0.16	0		
04/06/2015 00:00	0.162	0.162	0.162	0.162	0		
05/06/2015 00:00	0.161	0.161	0.161	0.161	0		
08/06/2015 00:00	0.163	0.163	0.163	0.163	0		
09/06/2015 00:00	0.163	0.163	0.163	0.163	0		
10/06/2015 00:00	0.166	0.166	0.166	0.166	0		
11/06/2015 00:00	0.161	0.161	0.161	0.161	0		
12/06/2015 00:00	0.163	0.163	0.163	0.163	0		
15/06/2015 00:00	0.164	0.164	0.164	0.164	0		
16/06/2015 00:00	0.166	0.166	0.166	0.166	0		
17/06/2015 00:00	0.166	0.166	0.166	0.166	0		
18/06/2015 00:00	0.166	0.166	0.166	0.166	0		
19/06/2015 00:00	0.166	0.166	0.166	0.166	0		
22/06/2015 00:00	0.164	0.164	0.164	0.164	0		
23/06/2015 00:00	0.163	0.163	0.163	0.163	0		
24/06/2015 00:00	0.163	0.163	0.163	0.163	0		
25/06/2015 00:00	0.162	0.162	0.162	0.162	0		
26/06/2015 00:00	0.162	0.162	0.162	0.162	0		
29/06/2015 00:00	0.163	0.163	0.163	0.163	0		
30/06/2015 00:00	0.164	0.164	0.164	0.164	0		
01/07/2015 00:00	0.164	0.164	0.164	0.164	0		
02/07/2015 00:00	0.163	0.163	0.163	0.163	0		
03/07/2015 00:00	0.163	0.163	0.163	0.163	0		
06/07/2015 00:00	0.164	0.164	0.164	0.164	0		
07/07/2015 00:00	0.164	0.164	0.164	0.164	0		
08/07/2015 00:00	0.164	0.164	0.164	0.164	0		
09/07/2015 00:00	0.163	0.163	0.163	0.163	0		
10/07/2015 00:00	0.164	0.164	0.164	0.164	0		
13/07/2015 00:00	0.166	0.166	0.166	0.166	0		
14/07/2015 00:00	0.168	0.168	0.168	0.168	0		
15/07/2015 00:00	0.169	0.169	0.169	0.169	0		
16/07/2015 00:00	0.169	0.169	0.169	0.169	0		
17/07/2015 00:00	0.17	0.17	0.17	0.17	0		
20/07/2015 00:00	0.171	0.171	0.171	0.171	0		
21/07/2015 00:00	0.17	0.17	0.17	0.17	0		
22/07/2015 00:00	0.171	0.171	0.171	0.171	0		
23/07/2015 00:00	0.171	0.171	0.171	0.171	0		
24/07/2015 00:00	0.17	0.17	0.17	0.17	0		
27/07/2015 00:00	0.169	0.169	0.169	0.169	0		
28/07/2015 00:00	0.169	0.169	0.169	0.169	0		
29/07/2015 00:00	0.169	0.169	0.169	0.169	0		
30/07/2015 00:00	0.169	0.169	0.169	0.169	0		
31/07/2015 00:00	0.167	0.167	0.167	0.167	0		
03/08/2015 00:00	0.166	0.166	0.166	0.166	0		
04/08/2015 00:00	0.164	0.164	0.164	0.164	0		
05/08/2015 00:00	0.163	0.163	0.163	0.163	0		
06/08/2015 00:00	0.163	0.163	0.163	0.163	0		
07/08/2015 00:00	0.163	0.163	0.163	0.163	0		
10/08/2015 00:00	0.162	0.162	0.162	0.162	0		
11/08/2015 00:00	0.162	0.162	0.162	0.162	0		
12/08/2015 00:00	0.161	0.161	0.161	0.161	0		
13/08/2015 00:00	0.161	0.161	0.161	0.161	0		
14/08/2015 00:00	0.161	0.161	0.161	0.161	0		
17/08/2015 00:00	0.161	0.161	0.161	0.161	0		
18/08/2015 00:00	0.159	0.159	0.159	0.159	0		
19/08/2015 00:00	0.16	0.16	0.16	0.16	0		
20/08/2015 00:00	0.159	0.159	0.159	0.159	0		
21/08/2015 00:00	0.16	0.16	0.16	0.16	0		
24/08/2015 00:00	0.16	0.16	0.16	0.16	0		
25/08/2015 00:00	0.161	0.161	0.161	0.161	0		
26/08/2015 00:00	0.16	0.16	0.16	0.16	0		
27/08/2015 00:00	0.16	0.16	0.16	0.16	0		
28/08/2015 00:00	0.161	0.161	0.161	0.161	0		
31/08/2015 00:00	0.16	0.16	0.16	0.16	0		
01/09/2015 00:00	0.161	0.161	0.161	0.161	0		
02/09/2015 00:00	0.16	0.16	0.16	0.16	0		
03/09/2015 00:00	0.161	0.161	0.161	0.161	0		
04/09/2015 00:00	0.158	0.158	0.158	0.158	0		
07/09/2015 00:00	0.158	0.158	0.158	0.158	0		
08/09/2015 00:00	0.158	0.158	0.158	0.158	0		
09/09/2015 00:00	0.158	0.158	0.158	0.158	0		
10/09/2015 00:00	0.157	0.157	0.157	0.157	0		
11/09/2015 00:00	0.157	0.157	0.157	0.157	0		
14/09/2015 00:00	0.157	0.157	0.157	0.157	0		
15/09/2015 00:00	0.155	0.155	0.155	0.155	0		
16/09/2015 00:00	0.156	0.156	0.156	0.156	0		
17/09/2015 00:00	0.156	0.156	0.156	0.156	0		
18/09/2015 00:00	0.154	0.154	0.154	0.154	0		
21/09/2015 00:00	0.152	0.152	0.152	0.152	0		
22/09/2015 00:00	0.15	0.15	0.15	0.15	0		
23/09/2015 00:00	0.147	0.147	0.147	0.147	0		
24/09/2015 00:00	0.148	0.148	0.148	0.148	0		
25/09/2015 00:00	0.146	0.146	0.146	0.146	0		
28/09/2015 00:00	0.145	0.145	0.145	0.145	0		
29/09/2015 00:00	0.143	0.143	0.143	0.143	0		
30/09/2015 00:00	0.142	0.142	0.142	0.142	0		
01/10/2015 00:00	0.14	0.14	0.14	0.14	0		
02/10/2015 00:00	0.139	0.139	0.139	0.139	0		
05/10/2015 00:00	0.137	0.137	0.137	0.137	0		
06/10/2015 00:00	0.139	0.139	0.139	0.139	0		
07/10/2015 00:00	0.14	0.14	0.14	0.14	0		
08/10/2015 00:00	0.139	0.139	0.139	0.139	0		
09/10/2015 00:00	0.139	0.139	0.139	0.139	0		
12/10/2015 00:00	0.139	0.139	0.139	0.139	0		
13/10/2015 00:00	0.139	0.139	0.139	0.139	0		
14/10/2015 00:00	0.137	0.137	0.137	0.137	0		
15/10/2015 00:00	0.134	0.134	0.134	0.134	0		
16/10/2015 00:00	0.129	0.129	0.129	0.129	0		
19/10/2015 00:00	0.128	0.128	0.128	0.128	0		
20/10/2015 00:00	0.129	0.129	0.129	0.129	0		
21/10/2015 00:00	0.13	0.13	0.13	0.13	0		
22/10/2015 00:00	0.129	0.129	0.129	0.129	0		
23/10/2015 00:00	0.114	0.114	0.114	0.114	0		
26/10/2015 00:00	0.11	0.11	0.11	0.11	0		
27/10/2015 00:00	0.108	0.108	0.108	0.108	0		
28/10/2015 00:00	0.104	0.104	0.104	0.104	0		
29/10/2015 00:00	0.104	0.104	0.104	0.104	0		
30/10/2015 00:00	0.107	0.107	0.107	0.107	0		
02/11/2015 00:00	0.109	0.109	0.109	0.109	0		
03/11/2015 00:00	0.106	0.106	0.106	0.106	0		
04/11/2015 00:00	0.101	0.101	0.101	0.101	0		
05/11/2015 00:00	0.098	0.098	0.098	0.098	0		
06/11/2015 00:00	0.096	0.096	0.096	0.096	0		
09/11/2015 00:00	0.101	0.101	0.101	0.101	0		
10/11/2015 00:00	0.091	0.091	0.091	0.091	0		
11/11/2015 00:00	0.089	0.089	0.089	0.089	0		
12/11/2015 00:00	0.084	0.084	0.084	0.084	0		
13/11/2015 00:00	0.082	0.082	0.082	0.082	0		
16/11/2015 00:00	0.077	0.077	0.077	0.077	0		
17/11/2015 00:00	0.076	0.076	0.076	0.076	0		
18/11/2015 00:00	0.076	0.076	0.076	0.076	0		
19/11/2015 00:00	0.074	0.074	0.074	0.074	0		
20/11/2015 00:00	0.068	0.068	0.068	0.068	0		
23/11/2015 00:00	0.062	0.062	0.062	0.062	0		
24/11/2015 00:00	0.058	0.058	0.058	0.058	0		
25/11/2015 00:00	0.06	0.06	0.06	0.06	0		
26/11/2015 00:00	0.053	0.053	0.053	0.053	0		
27/11/2015 00:00	0.048	0.048	0.048	0.048	0		
30/11/2015 00:00	0.048	0.048	0.048	0.048	0		
01/12/2015 00:00	0.045	0.045	0.045	0.045	0		
02/12/2015 00:00	0.043	0.043	0.043	0.043	0		
03/12/2015 00:00	0.039	0.039	0.039	0.039	0		
04/12/2015 00:00	0.068	0.068	0.068	0.068	0		
07/12/2015 00:00	0.066	0.066	0.066	0.066	0		
08/12/2015 00:00	0.067	0.067	0.067	0.067	0		
09/12/2015 00:00	0.066	0.066	0.066	0.066	0		
10/12/2015 00:00	0.064	0.064	0.064	0.064	0		
11/12/2015 00:00	0.063	0.063	0.063	0.063	0		
14/12/2015 00:00	0.06	0.06	0.06	0.06	0		
15/12/2015 00:00	0.06	0.06	0.06	0.06	0		
16/12/2015 00:00	0.059	0.059	0.059	0.059	0		
17/12/2015 00:00	0.059	0.059	0.059	0.059	0		
18/12/2015 00:00	0.058	0.058	0.058	0.058	0		
21/12/2015 00:00	0.061	0.061	0.061	0.061	0		
22/12/2015 00:00	0.06	0.06	0.06	0.06	0		
23/12/2015 00:00	0.061	0.061	0.061	0.061	0		
24/12/2015 00:00	0.06	0.06	0.06	0.06	0		
28/12/2015 00:00	0.06	0.06	0.06	0.06	0		
29/12/2015 00:00	0.058	0.058	0.058	0.058	0		
30/12/2015 00:00	0.059	0.059	0.059	0.059	0		
31/12/2015 00:00	0.06	0.06	0.06	0.06	0		
04/01/2016 00:00	0.058	0.058	0.058	0.058	0		
05/01/2016 00:00	0.059	0.059	0.059	0.059	0		
06/01/2016 00:00	0.056	0.056	0.056	0.056	0		
07/01/2016 00:00	0.051	0.051	0.051	0.051	0		
08/01/2016 00:00	0.051	0.051	0.051	0.051	0		
11/01/2016 00:00	0.05	0.05	0.05	0.05	0		
12/01/2016 00:00	0.048	0.048	0.048	0.048	0		
13/01/2016 00:00	0.049	0.049	0.049	0.049	0		
14/01/2016 00:00	0.048	0.048	0.048	0.048	0		
15/01/2016 00:00	0.049	0.049	0.049	0.049	0		
18/01/2016 00:00	0.049	0.049	0.049	0.049	0		
19/01/2016 00:00	0.048	0.048	0.048	0.048	0		
20/01/2016 00:00	0.045	0.045	0.045	0.045	0		
21/01/2016 00:00	0.042	0.042	0.042	0.042	0		
22/01/2016 00:00	0.032	0.032	0.032	0.032	0		
25/01/2016 00:00	0.028	0.028	0.028	0.028	0		
26/01/2016 00:00	0.025	0.025	0.025	0.025	0		
27/01/2016 00:00	0.022	0.022	0.022	0.022	0		
28/01/2016 00:00	0.022	0.022	0.022	0.022	0		
29/01/2016 00:00	0.015	0.015	0.015	0.015	0		
01/02/2016 00:00	0.01	0.01	0.01	0.01	0		
02/02/2016 00:00	0.009	0.009	0.009	0.009	0		
03/02/2016 00:00	0.008	0.008	0.008	0.008	0		
04/02/2016 00:00	0.002	0.002	0.002	0.002	0		
05/02/2016 00:00	-0.002	-0.002	-0.002	-0.002	0		
08/02/2016 00:00	-0.005	-0.005	-0.005	-0.005	0		
09/02/2016 00:00	-0.004	-0.004	-0.004	-0.004	0		
10/02/2016 00:00	-0.001	-0.001	-0.001	-0.001	0		
11/02/2016 00:00	-0.006	-0.006	-0.006	-0.006	0		
12/02/2016 00:00	-0.009	-0.009	-0.009	-0.009	0		
15/02/2016 00:00	-0.008	-0.008	-0.008	-0.008	0		
16/02/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
17/02/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
18/02/2016 00:00	-0.014	-0.014	-0.014	-0.014	0		
19/02/2016 00:00	-0.017	-0.017	-0.017	-0.017	0		
22/02/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
23/02/2016 00:00	-0.016	-0.016	-0.016	-0.016	0		
24/02/2016 00:00	-0.015	-0.015	-0.015	-0.015	0		
25/02/2016 00:00	-0.015	-0.015	-0.015	-0.015	0		
26/02/2016 00:00	-0.017	-0.017	-0.017	-0.017	0		
29/02/2016 00:00	-0.024	-0.024	-0.024	-0.024	0		
01/03/2016 00:00	-0.026	-0.026	-0.026	-0.026	0		
02/03/2016 00:00	-0.024	-0.024	-0.024	-0.024	0		
03/03/2016 00:00	-0.025	-0.025	-0.025	-0.025	0		
04/03/2016 00:00	-0.028	-0.028	-0.028	-0.028	0		
07/03/2016 00:00	-0.024	-0.024	-0.024	-0.024	0		
08/03/2016 00:00	-0.025	-0.025	-0.025	-0.025	0		
09/03/2016 00:00	-0.023	-0.023	-0.023	-0.023	0		
10/03/2016 00:00	-0.025	-0.025	-0.025	-0.025	0		
11/03/2016 00:00	-0.009	-0.009	-0.009	-0.009	0		
14/03/2016 00:00	-0.008	-0.008	-0.008	-0.008	0		
15/03/2016 00:00	-0.006	-0.006	-0.006	-0.006	0		
16/03/2016 00:00	-0.004	-0.004	-0.004	-0.004	0		
17/03/2016 00:00	-0.003	-0.003	-0.003	-0.003	0		
18/03/2016 00:00	-0.003	-0.003	-0.003	-0.003	0		
21/03/2016 00:00	-0.002	-0.002	-0.002	-0.002	0		
22/03/2016 00:00	-0.002	-0.002	-0.002	-0.002	0		
23/03/2016 00:00	-0.003	-0.003	-0.003	-0.003	0		
24/03/2016 00:00	-0.005	-0.005	-0.005	-0.005	0		
29/03/2016 00:00	-0.006	-0.006	-0.006	-0.006	0		
30/03/2016 00:00	-0.004	-0.004	-0.004	-0.004	0		
31/03/2016 00:00	-0.005	-0.005	-0.005	-0.005	0		
01/04/2016 00:00	-0.002	-0.002	-0.002	-0.002	0		
04/04/2016 00:00	-0.001	-0.001	-0.001	-0.001	0		
05/04/2016 00:00	-0.004	-0.004	-0.004	-0.004	0		
06/04/2016 00:00	-0.005	-0.005	-0.005	-0.005	0		
07/04/2016 00:00	-0.007	-0.007	-0.007	-0.007	0		
08/04/2016 00:00	-0.01	-0.01	-0.01	-0.01	0		
11/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
12/04/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
13/04/2016 00:00	-0.013	-0.013	-0.013	-0.013	0		
14/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
15/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
18/04/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
19/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
20/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
21/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
22/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
25/04/2016 00:00	-0.013	-0.013	-0.013	-0.013	0		
26/04/2016 00:00	-0.014	-0.014	-0.014	-0.014	0		
27/04/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
28/04/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
29/04/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
02/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
03/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
04/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
05/05/2016 00:00	-0.013	-0.013	-0.013	-0.013	0		
06/05/2016 00:00	-0.013	-0.013	-0.013	-0.013	0		
09/05/2016 00:00	-0.014	-0.014	-0.014	-0.014	0		
10/05/2016 00:00	-0.013	-0.013	-0.013	-0.013	0		
11/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
12/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
13/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
16/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
17/05/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
18/05/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
19/05/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
20/05/2016 00:00	-0.011	-0.011	-0.011	-0.011	0		
23/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
24/05/2016 00:00	-0.012	-0.012	-0.012	-0.012	0		
25/05/2016 00:00	-0.013	-0.013	-0.013	-0.013	0		
26/05/2016 00:00	-0.014	-0.014	-0.014	-0.014	0		
27/05/2016 00:00	-0.015	-0.015	-0.015	-0.015	0		
30/05/2016 00:00	-0.015	-0.015	-0.015	-0.015	0		
31/05/2016 00:00	-0.015	-0.015	-0.015	-0.015	0		
01/06/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
02/06/2016 00:00	-0.017	-0.017	-0.017	-0.017	0		
03/06/2016 00:00	-0.016	-0.016	-0.016	-0.016	0		
06/06/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
07/06/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
08/06/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
09/06/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
10/06/2016 00:00	-0.018	-0.018	-0.018	-0.018	0		
13/06/2016 00:00	-0.02	-0.02	-0.02	-0.02	0		
14/06/2016 00:00	-0.021	-0.021	-0.021	-0.021	0		
15/06/2016 00:00	-0.021	-0.021	-0.021	-0.021	0		
16/06/2016 00:00	-0.026	-0.026	-0.026	-0.026	0		
17/06/2016 00:00	-0.026	-0.026	-0.026	-0.026	0		
20/06/2016 00:00	-0.028	-0.028	-0.028	-0.028	0		
21/06/2016 00:00	-0.029	-0.029	-0.029	-0.029	0		
22/06/2016 00:00	-0.029	-0.029	-0.029	-0.029	0		
23/06/2016 00:00	-0.029	-0.029	-0.029	-0.029	0		
24/06/2016 00:00	-0.047	-0.047	-0.047	-0.047	0		
27/06/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
28/06/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
29/06/2016 00:00	-0.051	-0.051	-0.051	-0.051	0		
30/06/2016 00:00	-0.051	-0.051	-0.051	-0.051	0		
01/07/2016 00:00	-0.052	-0.052	-0.052	-0.052	0		
04/07/2016 00:00	-0.055	-0.055	-0.055	-0.055	0		
05/07/2016 00:00	-0.059	-0.059	-0.059	-0.059	0		
06/07/2016 00:00	-0.062	-0.062	-0.062	-0.062	0		
07/07/2016 00:00	-0.063	-0.063	-0.063	-0.063	0		
08/07/2016 00:00	-0.059	-0.059	-0.059	-0.059	0		
11/07/2016 00:00	-0.063	-0.063	-0.063	-0.063	0		
12/07/2016 00:00	-0.061	-0.061	-0.061	-0.061	0		
13/07/2016 00:00	-0.061	-0.061	-0.061	-0.061	0		
14/07/2016 00:00	-0.061	-0.061	-0.061	-0.061	0		
15/07/2016 00:00	-0.057	-0.057	-0.057	-0.057	0		
18/07/2016 00:00	-0.061	-0.061	-0.061	-0.061	0		
19/07/2016 00:00	-0.059	-0.059	-0.059	-0.059	0		
20/07/2016 00:00	-0.056	-0.056	-0.056	-0.056	0		
21/07/2016 00:00	-0.054	-0.054	-0.054	-0.054	0		
22/07/2016 00:00	-0.05	-0.05	-0.05	-0.05	0		
